type	names	baking_powder	baking_soda	brown_sugar	butter	buttermilk	cake_mix	cream	egg	flour	juice	lard	margarine	milk	oil	salt	shortening	soymilk	sugar	water	yeast	ingredients
brownies	banana-blondie	0.25	0.125	0.0	4.0	0.0	0.0	0.0	3.5	16.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	2 cups all-purpose flour,  1 cup white sugar,  6 packets aspartame artificial sweetener,  1 1/2 teaspoons baking powder,  3/4 teaspoon baking soda,  1/2 cup butter, melted,  1 tablespoon vanilla extract,  3/4 cup skim milk,  2 eggs,  4 ripe bananas, mashed,
brownies	banana-nut-brownies	0.167	0.0	0.0	4.0	0.0	0.0	0.0	3.5	4.0	0.0	0.0	0.0	0.5	0.0	0.042	0.0	0.0	8.0	0.0	0.0	1/2 cup butter or margarine, melted and cooled,  1 cup sugar,  3 tablespoons baking cocoa,  2 eggs, lightly beaten,  1 tablespoon milk,  1 teaspoon vanilla extract,  1/2 cup all-purpose flour,  1 teaspoon baking powder,  1/4 teaspoon salt,  1 cup mashed ripe banana,  1/2 cup chopped walnuts,  confectioners' sugar,
brownies	best-brownies	0.042	0.0	0.0	4.0	0.0	0.0	0.0	3.5	4.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	8.0	0.0	0.0	1/2 cup butter,  1 cup white sugar,  2 eggs,  1 teaspoon vanilla extract,  1/3 cup unsweetened cocoa powder,  1/2 cup all-purpose flour,  1/4 teaspoon salt,  1/4 teaspoon baking powder,  &nbsp;,  3 tablespoons butter, softened,  3 tablespoons unsweetened cocoa powder,  1 tablespoon honey,  1 teaspoon vanilla extract,  1 cup confectioners' sugar,
brownies	best-brownies-ever	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	32.0	0.0	0.0	10.0	0.0	0.0	0.167	0.0	0.0	32.0	0.0	0.0	1 1/4 cups margarine, softened,  4 cups white sugar,  8 eggs,  2 teaspoons vanilla extract,  4 cups all-purpose flour,  1 1/4 cups cocoa powder,  2 cups chopped walnuts,  1 teaspoon salt,
brownies	best-ever-chocolate-free-blondies	0.083	0.167	18.664	32.0	0.0	0.0	0.0	5.25	25.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	3 1/8 cups all-purpose flour,  1/2 teaspoon baking powder,  1 teaspoon baking soda,  1/2 teaspoon salt,  1 teaspoon ground cinnamon (optional),  1 cup unsalted butter,  2 1/3 cups packed brown sugar,  3 eggs, beaten,  2 teaspoons vanilla extract,  3 cups peanut butter chips,  1 cup chopped pecans, toasted,
brownies	better-brownies	0.167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	6.0	5.328	0.0	0.0	0.0	8.0	2.0	0.0	3/4 cup cocoa powder,  2/3 cup vegetable oil,  1/4 cup water,  1/4 cup stevia powder,  1 cup sugar,  3/4 cup soy milk,  1 teaspoon vanilla,  1 cup all-purpose flour,  1 teaspoon baking powder,
brownies	better-than-grandmas-brownies	0.0	0.0	0.0	6.0	0.0	0.0	0.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	22.0	0.0	0.0	6 (1 ounce) squares unsweetened chocolate,  3/4 cup butter,  4 eggs,  2 tablespoons vanilla extract,  1 1/2 cups all-purpose flour,  2 3/4 cups white sugar,  1/2 teaspoon salt,  1 1/2 cups chopped walnuts,
brownies	bittersweet-chocolate-mousse-brownies	0.0	0.021	0.0	3.0	0.0	0.0	8.664	7.0	2.664	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	4.0	0.0	0.0	6 tablespoons unsalted butter,  1 (1 ounce) square unsweetened chocolate,  1/2 cup white sugar,  1 egg,  1/4 teaspoon vanilla extract,  1/3 cup all-purpose flour,  1/8 teaspoon baking soda,  1/8 teaspoon salt,  4 (1 ounce) squares bittersweet chocolate, chopped,  3 tablespoons strong brewed coffee,  3 eggs,  3/4 cup heavy whipping cream,  1/3 cup heavy whipping cream,  1 tablespoon confectioners' sugar,
brownies	black-n-white-brownies	0.125	0.0	8.0	7.992	0.0	0.0	0.0	3.5	12.0	0.0	0.0	0.0	2.0	0.0	0.083	0.0	0.0	4.0	0.0	0.0	3/4 cup all-purpose flour,  1/2 cup sugar,  1/4 teaspoon baking powder,  1/4 teaspoon salt,  1 cup quick-cooking oats,  1 cup flaked coconut,  2/3 cup butter, melted,  2 tablespoons milk,  CHOCOLATE LAYER:,  1/3 cup butter,  1 (1 ounce) square unsweetened chocolate,  2 eggs,  1 cup packed brown sugar,  2 tablespoons milk,  1 teaspoon vanilla extract,  3/4 cup all-purpose flour,  1/2 teaspoon baking powder,  1/4 teaspoon salt,  1/2 cup chopped walnuts,  FROSTING:,  4 ounces cream cheese, softened,  1/4 cup butter, softened,  1 1/2 teaspoons vanilla extract,  2 1/4 cups confectioners' sugar,  1/4 cup chopped walnuts,
brownies	blonde-brownie-nut-squares	0.167	0.0	8.0	2.0	0.0	0.0	0.0	1.75	6.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	1/4 cup butter (no substitutes), melted,  1 cup packed brown sugar,  1 egg,  1 teaspoon vanilla extract,  3/4 cup all-purpose flour,  1 teaspoon baking powder,  1/4 teaspoon salt,  1/2 cup finely chopped pecans,
brownies	blonde-brownies	0.25	0.0	12.0	0.0	0.0	0.0	0.0	3.5	8.0	0.0	0.0	0.0	0.0	0.0	0.083	2.0	0.0	0.0	0.0	0.0	1/4 cup butter flavored shortening,  1 1/2 cups packed brown sugar,  2 eggs,  1/2 teaspoon vanilla extract,  1 cup all-purpose flour,  1 1/2 teaspoons baking powder,  1/2 teaspoon salt,  1 cup chopped walnuts,  1/2 cup semisweet chocolate chips,
brownies	blonde-brownies-i	0.083	0.021	8.0	2.664	0.0	0.0	0.0	1.75	8.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	1 cup sifted all-purpose flour,  1/2 teaspoon baking powder,  1/8 teaspoon baking soda,  1/2 teaspoon salt,  1/2 cup chopped walnuts,  1/3 cup butter,  1 cup packed brown sugar,  1 egg,  1 tablespoon vanilla extract,  2/3 cup semisweet chocolate chips,
brownies	blonde-brownies-ii	0.167	0.042	16.0	5.328	0.0	0.0	0.0	3.5	16.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	0.0	0.0	0.0	2 cups all-purpose flour,  1 teaspoon baking powder,  1/4 teaspoon baking soda,  1 teaspoon salt,  2/3 cup butter,  2 cups packed light brown sugar,  2 eggs,  2 teaspoons vanilla extract,  1 cup mini semi-sweet chocolate chips,  1 cup chopped walnuts (optional),
brownies	blonde-brownies-iii	0.417	0.0	20.0	5.328	0.0	0.0	0.0	5.25	21.328	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	2 2/3 cups all-purpose flour,  2 1/2 teaspoons baking powder,  1/2 teaspoon salt,  2/3 cup butter,  2 1/2 cups packed brown sugar,  3 eggs,  1 cup chopped walnuts,  1 cup semisweet chocolate chips,
brownies	blonde-brownies-iv	0.167	0.042	8.0	0.0	0.0	0.0	0.0	3.5	16.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1/2 cup margarine, melted,  1 cup brown sugar,  1/2 cup white sugar,  2 eggs,  1 teaspoon vanilla extract,  2 cups all-purpose flour,  1 teaspoon baking powder,  1/4 teaspoon baking soda,  2 cups semisweet chocolate chips,
brownies	blonde-brownies-v	0.167	0.0	12.0	0.0	0.0	0.0	0.0	7.0	10.0	0.0	0.0	4.0	0.0	1.0	0.167	0.0	0.0	4.0	0.0	0.0	1/2 cup margarine, melted,  2 tablespoons vegetable oil,  1/2 cup white sugar,  1 1/2 cups brown sugar,  4 eggs,  1 teaspoon vanilla extract,  1 1/4 cups all-purpose flour,  1 teaspoon salt,  1 teaspoon baking powder,
brownies	blondie-brownies	0.083	0.0	8.0	0.0	0.0	0.0	0.0	1.75	8.0	0.0	0.0	0.0	0.5	0.0	0.021	4.0	0.0	0.0	0.0	0.0	1/2 cup shortening,  1 tablespoon milk,  1 cup packed brown sugar,  1 egg, beaten,  1 cup all-purpose flour,  1/2 teaspoon baking powder,  1/8 teaspoon salt,  1 teaspoon vanilla extract,  1/2 cup chopped walnuts,
brownies	blondies-ii	0.375	0.0	12.0	9.0	0.0	0.0	0.0	6.0	28.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	6.0	0.0	0.0	3 1/2 cups all-purpose flour,  2 1/4 teaspoons baking powder,  3/4 teaspoon salt,  3/4 cup butter, softened,  1 1/2 cups packed brown sugar,  3/4 cup white sugar,  3 eggs,  1 egg yolk,  2 teaspoons vanilla extract,  6 tablespoons peanut butter,  2 cups semisweet chocolate chips,  &nbsp;,  1/2 cup butter, softened,  1 cup peanut butter,  3 cups confectioners' sugar,  1/3 cup milk,
brownies	bodacious-brownies	0.125	0.0	0.0	4.0	0.0	0.0	0.0	3.5	8.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	8.0	0.0	0.0	1/2 cup butter or margarine,  1 cup white sugar,  1/3 cup unsweetened cocoa powder,  2 eggs,  1 teaspoon vanilla extract,  1 cup all-purpose flour,  3/4 teaspoon baking powder,  1/4 teaspoon salt,  1/2 cup chopped walnuts (optional),
brownies	boyfriend-brownies	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	1 1/2 cups all-purpose flour,  1 teaspoon baking soda,  1/2 teaspoon salt,  &nbsp;,  1 1/2 cups white sugar,  1/4 cup water,  2/3 cup butter,  1 (12 ounce) bag semisweet chocolate chips,  2 teaspoons vanilla extract,  &nbsp;,  4 eggs,  1 (12 ounce) bag semisweet chocolate chips,  1 cup coarsely chopped walnuts,
brownies	broadway-brownie-bars	0.167	0.0	0.0	8.0	0.0	0.0	1.0	5.25	9.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	1 (8 ounce) package cream cheese, divided,  1 1/2 cups sugar, divided,  1 1/8 cups all-purpose flour, divided,  1 cup butter or margarine, softened, divided,  3 eggs, divided,  2 1/2 teaspoons vanilla, divided,  2 (1 ounce) squares unsweetened chocolate, divided,  1 1/4 cups chopped walnuts,  1 teaspoon baking powder,  1 cup semisweet chocolate chips,  2 cups miniature marshmallows,  1/4 cup milk,  3 cups confectioners' sugar,
brownies	brookes-best-bombshell-brownies	0.0	0.0	0.0	8.0	0.0	0.0	0.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	24.0	0.0	0.0	1 cup butter, melted,  3 cups white sugar,  1 tablespoon vanilla extract,  4 eggs,  1 1/2 cups all-purpose flour,  1 cup unsweetened cocoa powder,  1 teaspoon salt,  1 cup semisweet chocolate chips,
brownies	brown-sugar-brownies	0.167	0.0	8.0	4.0	0.0	0.0	0.0	1.75	10.664	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	1 1/3 cups sifted all-purpose flour,  1 teaspoon baking powder,  1/2 teaspoon salt,  1 cup packed brown sugar,  1/2 cup butter, softened,  1 egg,  1 teaspoon vanilla extract,  1/2 cup chopped walnuts,
brownies	brownie-cups	0.0	0.0	0.0	8.0	0.0	0.0	0.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	1 cup butter or margarine,  1 cup semisweet chocolate chips,  1 cup chopped pecans,  4 eggs,  1 1/2 cups sugar,  1 cup all-purpose flour,  1 teaspoon vanilla extract,
brownies	brownie-mix	0.0	0.0	5.328	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1 1/2 cups all-purpose flour,  1/3 cup unsweetened cocoa powder,  1/3 cup flaked coconut,  1/2 cup semisweet chocolate chips,  3/4 cup white sugar,  1/3 cup chopped pecans,  2/3 cup packed brown sugar,
brownies	brownie-mix-2	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.667	16.0	0.0	64.0	0.0	0.0	8 cups sugar,  4 cups all-purpose flour,  2 1/2 cups baking cocoa,  4 teaspoons baking powder,  4 teaspoons salt,  2 cups shortening,
brownies	brownie-mix-in-a-jar-ii	0.167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	18.0	0.0	0.0	1 1/4 cups all-purpose flour,  1 teaspoon baking powder,  1 teaspoon salt,  2/3 cup unsweetened cocoa powder,  2 1/4 cups white sugar,  1/2 cup chopped pecans,
brownies	brownie-mix-in-a-jar-iii	0.25	0.0	16.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	4.0	0.0	0.0	1/2 cup flaked coconut,  1/2 cup white sugar,  2 cups packed brown sugar,  2 cups all-purpose flour,  1 1/2 teaspoons baking powder,  1/4 teaspoon salt,
brownies	brownie-mounds	0.083	0.0	0.0	2.664	0.0	0.0	0.0	1.75	13.328	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	6.0	0.0	0.0	1/3 cup butter, softened,  3/4 cup sugar,  1/3 cup light corn syrup,  1 egg,  3 (1 ounce) squares unsweetened chocolate, melted,  1 teaspoon vanilla extract,  1 2/3 cups all-purpose flour,  1/2 teaspoon baking powder,  1/4 teaspoon salt,  1/2 cup chopped walnuts,
brownies	brownie-oat-cookies	0.167	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.328	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	5.328	0.0	0.0	2/3 cup all-purpose flour,  2/3 cup white sugar,  1 cup quick cooking oats,  1/3 cup unsweetened cocoa powder,  1 teaspoon baking powder,  1/4 teaspoon salt,  2 egg whites,  1/3 cup light corn syrup,  1 teaspoon vanilla extract,
brownies	brownie-tarts	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1/2 cup butter or margarine, softened,  1 (3 ounce) package cream cheese, softened,  1 cup all-purpose flour,  FILLING:,  1/2 cup semisweet chocolate chips,  2 tablespoons butter or margarine,  1/2 cup sugar,  1 egg, beaten,  1 teaspoon vanilla extract,  1/2 cup chopped pecans,  maraschino cherry halves (optional),
brownies	brownie-cookies	0.333	0.0	0.0	0.0	0.0	0.0	0.0	7.0	16.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	16.0	0.0	0.0	3/4 cup vegetable oil,  2 cups white sugar,  2/3 cup cocoa powder,  2 cups all-purpose flour,  2 teaspoons baking powder,  4 eggs,  2 teaspoons vanilla extract,  1/2 cup chopped walnuts (optional),  1/4 cup confectioners' sugar,
brownies	brownies-i	0.167	0.0	0.0	5.328	0.0	0.0	0.0	7.0	10.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	16.0	0.0	0.0	6 (1 ounce) squares unsweetened chocolate,  2/3 cup butter,  2 cups white sugar,  4 eggs,  1 1/4 cups all-purpose flour,  1 teaspoon salt,  1 teaspoon baking powder,  1/2 cup chopped walnuts,
brownies	brownies-iv	0.0	0.0	0.0	12.0	0.0	0.0	0.0	7.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	1 1/2 cups white sugar,  1 1/2 cups butter, softened,  4 eggs,  2 teaspoons vanilla extract,  1 3/4 cups all-purpose flour,  1 cup unsweetened cocoa powder,  &nbsp;,  6 (1 ounce) squares semisweet chocolate,  2 tablespoons butter,
brownies	brownies-in-a-jar	0.167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	18.0	0.0	0.0	2 1/4 cups white sugar,  2/3 cup unsweetened cocoa powder,  1/2 cup chopped pecans,  1 1/4 cups all-purpose flour,  1 teaspoon baking powder,  1 teaspoon salt,
brownies	brownies-v	0.0	0.0	12.0	8.0	0.0	0.0	0.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	1 cup butter,  8 (1 ounce) squares unsweetened baking chocolate,  4 eggs,  1 1/2 cups packed brown sugar,  1 1/2 cups white sugar,  2 teaspoons vanilla extract,  2 teaspoons orange zest,  6 tablespoons brandy-based orange liqueur (such as Grand Marnier&#174;),  1 1/2 cups all-purpose flour,  1 cup semisweet chocolate chips,  1 cup chopped walnuts (optional),
brownies	butter-pecan-bars	0.0	0.0	8.0	6.0	0.0	0.0	0.0	3.5	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	3/4 cup butter, softened,  1 cup white sugar,  1 cup packed brown sugar,  2 eggs,  1 teaspoon vanilla extract,  1 1/4 cups all-purpose flour,  1 cup pecan halves,
brownies	butterscotch-brownie-pinwheels	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 cup semisweet chocolate chips,  4 tablespoons butter (no substitutes), divided,  1 (14 ounce) can sweetened condensed milk,  1 cup all-purpose flour,  1 teaspoon vanilla extract,  confectioners' sugar,  1 cup butterscotch chips,  1/2 cup chopped walnuts,
brownies	butterscotch-brownies-i	0.167	0.0	8.0	0.0	0.0	0.0	0.0	1.75	5.328	0.0	0.0	0.0	0.0	0.0	0.042	2.0	0.0	0.0	0.0	0.0	2/3 cup all-purpose flour,  1 teaspoon baking powder,  1/2 cup ground walnuts,  1/4 teaspoon salt,  1/4 cup shortening,  1 cup packed brown sugar,  1 egg,  1 teaspoon vanilla extract,
brownies	butterscotch-brownies-ii	0.25	0.0	16.0	12.0	0.0	0.0	0.0	5.25	16.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	1.0	0.0	1 cup butter, melted,  2 cups packed light brown sugar,  3 eggs,  2 teaspoons vanilla extract,  2 cups all-purpose flour,  1/2 teaspoon salt,  1 1/2 teaspoons baking powder,  1 cup chopped walnuts,  1/2 cup butter, softened,  3 cups sifted confectioners' sugar,  2 teaspoons instant coffee granules,  2 tablespoons water,
brownies	butterscotch-brownies-iii	0.167	0.0	8.0	2.0	0.0	0.0	0.0	1.75	6.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	1/4 cup butter, softened,  1 cup packed brown sugar,  1 egg,  1/2 teaspoon vanilla extract,  3/4 cup all-purpose flour,  1 teaspoon baking powder,  1/4 teaspoon salt,  1/2 cup chopped walnuts,  &nbsp;,  2 tablespoons butter, softened,  1/4 cup packed brown sugar,  2 tablespoons milk,  1 cup confectioners' sugar,
brownies	butterscotch-brownies-in-a-jar	0.75	0.0	16.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	2 cups all-purpose flour,  1 1/2 tablespoons baking powder,  1/4 teaspoon salt,  1/2 cup flaked coconut,  3/4 cup chopped pecans,  2 cups packed brown sugar,
brownies	butterscotch-cookie-bars	0.167	0.0	8.0	10.0	0.0	0.0	0.0	3.5	6.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	1 cup butterscotch chips,  1/4 cup butter,  2 eggs,  1/2 teaspoon vanilla extract,  3/4 cup all-purpose flour,  1 teaspoon baking powder,  3/4 teaspoon salt,  1 cup brown sugar,  1 cup semi-sweet chocolate chips,  1/2 cup chopped walnuts,  1/2 cup raisins (optional),
brownies	butterscotch-pecan-brownies	0.083	0.0	0.0	0.0	0.0	0.0	0.0	3.5	6.0	0.0	0.0	0.0	0.0	0.0	0.083	2.664	0.0	8.0	0.0	0.0	2 (1 ounce) squares unsweetened chocolate,  1/3 cup shortening,  2 eggs,  1 cup sugar,  3/4 cup all-purpose flour,  1/2 teaspoon baking powder,  1/2 teaspoon salt,  1/2 cup chopped pecans,  FILLING:,  1/4 cup butter or margarine,  1/2 cup sugar,  1/4 cup evaporated milk,  3/4 cup marshmallow creme,  1/2 teaspoon vanilla extract,  1/4 cup chopped pecans,  CARAMEL LAYER:,  24 caramels,  1/4 cup whipping cream,  TOPPING:,  1 cup semisweet chocolate chips,  1/4 cup butterscotch chips,  1/4 cup chopped pecans,
brownies	cant-tell-theyre-low-fat-brownies	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	4.0	0.0	0.0	0.0	0.0	1.0	0.021	0.0	0.0	8.0	0.0	0.0	1/2 cup all-purpose flour,  6 tablespoons unsweetened cocoa powder,  1 cup white sugar,  1/8 teaspoon salt,  2 tablespoons vegetable oil,  1/2 teaspoon vanilla extract,  1 (4 ounce) jar pureed prunes baby food,  2 eggs,
brownies	cappuccino-brownies	0.0	0.0	0.0	8.0	0.0	0.0	0.0	14.0	16.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	16.0	0.0	0.0	2 pounds semisweet chocolate chips,  1/4 cup instant coffee granules,  1 cup unsalted butter, softened,  2 cups white sugar,  8 eggs,  3 tablespoons vanilla extract,  1 teaspoon ground cinnamon,  1 teaspoon salt,  2 cups all-purpose flour,
brownies	caramel-brownies-2	0.167	0.0	0.0	0.0	0.0	0.0	0.0	7.0	12.0	0.0	0.0	0.0	3.0	8.0	0.167	0.0	0.0	16.0	0.0	0.0	2 cups sugar,  3/4 cup baking cocoa,  1 cup vegetable oil,  4 eggs,  1/4 cup milk,  1 1/2 cups all-purpose flour,  1 teaspoon salt,  1 teaspoon baking powder,  1 cup semisweet chocolate chips,  1 cup chopped walnuts, divided,  1 (14 ounce) package caramels*,  1 (14 ounce) can sweetened condensed milk,
brownies	cassies-zucchini-brownies	0.0	0.25	0.0	0.0	0.0	0.0	0.0	3.5	16.0	0.0	0.0	0.0	0.0	4.0	0.167	0.0	0.0	8.0	0.0	0.0	2 cups all-purpose flour,  1 teaspoon salt,  1 1/2 teaspoons baking soda,  1/3 cup unsweetened cocoa powder,  1 cup white sugar,  2 eggs,  2 cups grated zucchini,  1/2 cup vegetable oil,  1 teaspoon vanilla extract,  1/2 cup chopped walnuts,
brownies	chewiest-brownies	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.5	8.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	16.0	0.0	0.0	1 cup unsweetened cocoa powder,  1/2 cup melted butter,  2 cups white sugar,  2 eggs,  1/4 teaspoon salt,  1 cup all-purpose flour,  2 teaspoons vanilla extract,  1/3 cup confectioners' sugar for decoration,
brownies	chewy-brownie-cookies	0.0	0.042	12.0	0.0	0.0	0.0	0.0	3.5	12.0	0.0	0.0	0.0	0.0	0.0	0.083	5.328	0.0	0.0	0.5	0.0	2/3 cup shortening,  1 1/2 cups packed brown sugar,  1 tablespoon water,  1 tablespoon vanilla extract,  2 eggs,  1 1/2 cups all-purpose flour,  1/3 cup baking cocoa,  1/2 teaspoon salt,  1/4 teaspoon baking soda,  2 cups semisweet chocolate chips,  1/2 cup chopped walnuts or pecans,
brownies	chewy-brownies	0.167	0.0	0.0	0.0	0.0	0.0	0.0	7.0	12.0	0.0	0.0	0.0	0.0	8.0	0.25	0.0	0.0	16.0	0.0	0.0	2 cups sugar,  1 1/2 cups all-purpose flour,  1/3 cup baking cocoa,  1 1/2 teaspoons salt,  1 teaspoon baking powder,  1 cup vegetable oil,  4 eggs,  2 tablespoons light corn syrup,  1 teaspoon vanilla extract,  1 cup chopped nuts,  confectioners' sugar,
brownies	chippy-blond-brownies	0.167	0.0	8.0	3.0	0.0	0.0	0.0	3.5	10.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	6 tablespoons butter, softened,  1 cup packed brown sugar,  2 eggs,  1 teaspoon vanilla extract,  1 1/4 cups all-purpose flour,  1 teaspoon baking powder,  1/2 teaspoon salt,  1 cup semisweet chocolate chips,  1/2 cup chopped pecans,
brownies	chocolate-bliss-brownies	0.0	0.0	0.0	4.0	0.0	0.0	0.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	8.0	0.0	0.0	1/2 cup butter, softened,  1 cup sugar,  4 eggs,  1 (16 ounce) can chocolate syrup,  1 cup all-purpose flour,  1 cup chopped nuts,  1 teaspoon salt,  FROSTING:,  6 tablespoons butter, cubed,  1 1/2 cups sugar,  1/3 cup milk,  1/2 cup semisweet chocolate chips,
brownies	chocolate-brownies	0.083	0.0	0.0	1.5	0.0	0.0	0.0	3.5	6.0	0.0	0.0	0.0	0.0	2.0	0.042	0.0	0.0	6.0	0.0	0.0	3/4 cup white sugar,  1/4 cup vegetable oil,  2 eggs,  2 teaspoons vanilla extract,  3/4 cup all-purpose flour,  1/2 teaspoon baking powder,  1/4 teaspoon salt,  1/4 cup unsweetened cocoa powder,  3 tablespoons peanut butter,
brownies	chocolate-buttermilk-brownies	0.0	0.167	0.0	12.0	4.0	0.0	0.0	3.5	16.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	16.0	8.0	0.0	1 cup butter or margarine,  1/4 cup unsweetened cocoa,  1 cup water,  2 cups sugar,  2 cups all-purpose flour,  1/2 teaspoon salt,  1/2 cup buttermilk,  1 teaspoon baking soda,  2 eggs, beaten,  1 teaspoon vanilla extract,  3 drops red food coloring (optional),  FROSTING:,  1/2 cup butter or margarine,  1/4 cup unsweetened cocoa,  1/4 cup buttermilk,  1 pound confectioners' sugar,  1 teaspoon vanilla extract,  Dash salt,  3/4 cup chopped almonds,
brownies	chocolate-cherry-brownie-cups	0.0	0.0	0.0	8.0	0.0	0.0	0.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	1 cup butter (no substitutes),  4 (1 ounce) squares semisweet chocolate,  4 eggs,  1 1/2 cups sugar,  1 teaspoon vanilla extract,  1 cup all-purpose flour,  1 1/2 cups chopped walnuts,  3/4 cup maraschino cherries, chopped,
brownies	chocolate-chip-cheesecake-brownies	0.0	0.167	8.0	0.0	0.0	0.0	0.0	5.25	16.0	0.0	0.0	0.0	0.0	0.0	0.083	8.0	0.0	4.0	0.0	0.0	1 cup shortening,  1 cup brown sugar,  1/2 cup white sugar,  1 teaspoon vanilla extract,  3 eggs,  2 cups all-purpose flour,  1 teaspoon baking soda,  1/2 teaspoon salt,  1 1/2 cups semisweet chocolate chips,  &nbsp;,  2 (8 ounce) packages cream cheese,  1/4 cup white sugar,  2 eggs,  1 cup chopped pecans,
brownies	chocolate-malt-bars	0.083	0.0	0.0	0.0	0.0	0.0	0.0	3.5	8.0	0.0	0.0	0.0	0.0	0.0	0.083	4.0	0.0	6.0	0.0	0.0	1 (1 ounce) square unsweetened chocolate, chopped,  1/2 cup shortening,  3/4 cup white sugar,  2 eggs,  1/2 teaspoon vanilla extract,  1 cup all-purpose flour,  1/2 cup chocolate malt powder,  1/2 teaspoon baking powder,  1/2 teaspoon salt,  &nbsp;,  2 tablespoons butter,  1/4 cup chocolate malt powder,  1 pinch salt,  1 cup confectioners' sugar,  1 1/2 tablespoons heavy cream,
brownies	chocolate-mint-brownies	0.0	0.0	0.0	11.0	0.0	0.0	0.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	8.0	0.0	0.0	1 cup white sugar,  1/2 cup butter, softened,  1 (16 ounce) can chocolate syrup,  4 eggs,  1 teaspoon vanilla extract,  1/2 teaspoon salt,  1 cup all-purpose flour,  2 1/2 cups confectioners' sugar,  1/2 cup butter, melted,  3 tablespoons creme de menthe liqueur,  1 cup semisweet chocolate chips,  6 tablespoons butter,
